chunk_id,title,content,char_count,category
117,제3조(보장종목별 보상내용 ),"제3조(보장종목별 보상내용 )
에서 정한 통원의 경우 (1)상해의료비 국내(급여) 또는 (2)질병의료비 국내(급여) 
각각에 대하여 통원 1회당 20만원 이내에서 회사가 정한 금액 중 계약자가 선택한 금액의 한도 내에서 
보상합니다 .
⑥<붙임2> 국내 의료기관 의료비 중 보상하는 상해의료비 제4항 또는 제5항, <붙임3> 국내 의료기관 의료비 중 
보상하는 질병의료비 제3항 또는 제4항에 따른 계속중인 입원 또는 통원의 보상한도는 연간 
보험가입금액에서 직전 보험기간 종료일까지 지급한 금액을 차감한 잔여 금액을 한도로 적용합니다 .  
제5조의2(보험가입금액 한도 등에 대한 설명 의무)
①회사는",338,기타
118,제5조(보험가입금액 한도 등),"제5조(보험가입금액 한도 등)
의 내용도 함께 설명하여 드립니다 .
②제1항에 따라 보험가입금액 한도 등을 설명할 때에, 회사는 계약자에게 <붙임4> 국내 의료기관 의료비 중 
보상하지 않는 상해의료비 제3항, <붙임5> 국내 의료기관 의료비 중 보상하지 않는 질병의료비 제3항 및",159,기타
119,제5조(보험가입금액 한도 등),"제5조(보험가입금액 한도 등)
 제3항의 ‘본인부담금 상한제 ’ 및 ‘본인부담금 보상제 ’에 대한 사항을 구체적으로 
설명하여 드립니다 . 
=== Page 33 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 33※ 「국민건강보험법 」에 따른 본인부담금 상한제 : 요양급여비용 중 본인이 부담한 비용의 연간 총액이 일정 
상한액 (국민건강보험 지역가입자의 세대별 보험료 부담수준 또는 직장가입자의 개인별 보험료 부담수준에 
따라 국민건강보험법 등 관련 법령에서 정한 금액(81만원~584만원))을 초과하는 경우 그 초과액을 
국민건강보험공단이 부담하는 제도
※ 「의료급여법 」에 따른 본인부담금 보상제 : 수급권자의 급여대상 본인부담금이 매 30일간 다음 금액을 
초과하는 경우, 초과금액의 50%에 해당하는 금액을 의료급여기금 등이 부담하는 제도
     1. 1종 수급권자 : 2만원
    ",848,보장내용
120,제6조(보험금의 청구),"제6조(보험금의 청구)
 
①보험수익자는 다음의 서류를 제출하고 보험금을 청구하여야 합니다 .
1.청구서 (회사 양식)
2.사고증명서 (진료비계산서 , 진료비세부내역서 , 입원치료확인서 , 의사처방전 (처방조제비 ) 등) 
3.신분증 (주민등록증이나 운전면허증 등 본인임을 확인할 수 있는 사진이 붙은 정부기관에서 발행한 신분증 , 
본인이 아닌 경우에는 본인의 인감증명서 , 본인서명사실확인서 또는 안전성과 신뢰성이 확보된 전자적 수단을 
활용한 보험수익자 의사표시의 확인방법 포함)
4.그 밖에 보험수익자가 보험금 수령에 필요하여 제출하는 서류
②제1항제2호의 사고증명서는 의료법",327,필요서류
121,제6조(보험금의 청구),"제6조(보험금의 청구)
에서 정한 서류를 접수한 때에는 접수증을 드리고 휴대전화 문자메세지 또는 
전자우편 등으로도 송부하며 , 그 서류를 접수한 날로부터 3영업일 이내에 보험금을 지급합니다 . 
②제1항에도 불구하고 회사는 보험금 지급사유를 조사․확인하기 위하여 제1항의 지급기일 이내에 보험금을 
지급하지 못할 것으로 명백히 예상되는 경우에는 그 구체적인 사유와 지급예정일 및 보험금 
가지급제도 (회사가 추정하는 보험금의 50% 이내의 금액을 지급하는 제도를 말합니다 )에 대하여 피보험자 
또는 보험수익자에게 즉시 통지하여 드립니다 . 다만, 지급예정일은 다음 각 호의 어느 하나에 해당하는 
경우를 제외하고는",346,보장내용
122,제6조(보험금의 청구),"제6조(보험금의 청구)
에서 정한 서류를 접수한 날부터 30영업일 이내에서 정합니다 .
1.소송제기 
2.분쟁조정 신청 
3.수사기관의 조사 
4.외국에서 발생한 보험사고에 대한 조사
5.제5항에 따른 회사의 조사요청에 대한 동의 거부 등 계약자 , 피보험자 또는 보험수익자에게 책임이 있는 
사유로 보험금 지급사유의 조사와 확인이 지연되는 경우
6.제7항에 따라 보험금 지급사유에 대해 제3자의 의견에 따르기로 한 경우
=== Page 34 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 34③제2항에 따라 추가적인 조사가 이루어지는 경우 회사는 피보험자 또는 보험수익자의 청구에 따라 회사가 
추정하는 보험금의 50% 상당액을 가지급보험금으로 지급합니다 .
④회사는 제1항에서 정한 지급기일내에 보험금을 지급하지 않았을 때(제2항에서 정한 지급예정일을 통지한 
경우를 포함합니다 )에는 그 다",687,보장내용
123,제15조(알릴 의무 위반의 효과),"제15조(알릴 의무 위반의 효과)
 및 제2항의 보험금 
지급사유조사와 관련하여 의료기관 , 국민건강보험공단 , 경찰서 등 관공서에 대한 회사의 서면에 의한 
조사요청에 동의하여야 합니다 . 다만, 정당한 사유 없이 이에 동의하지 않을 경우 회사는 사실확인이 끝날 
때까지 보험금 지급지연에 따른 이자를 지급하지 않습니다 .
⑥회사는 제5항의 서면조사에 대한 동의 요청시 조사목적 , 사용처 등을 명시하고 설명합니다 .
⑦보험수익자와 회사가",247,보장내용
124,제3조(의료기관 ),"제3조(의료기관 )
에 규정된 종합병원 소속 전문의 중에서 정하며 , 보험금 지급사유 판정에 드는 의료비용은 
회사가 전액 부담합니다 .
⑧회사는 계약자 , 피보험자 또는 보험수익자에게 국민건강보험법에 따른 본인부담금 상한제 , 의료급여법에 따른 
본인부담금 상한제 및 보상제와 관련한 확인요청을 할 수 있습니다 .
⑨회사는 보험금 지급금액 결정을 위해 확인이 필요한 경우 계약자 , 피보험자 또는 보험수익자에게 
건강보험심사평가원의 진료비확인요청제도를 활용할 수 있도록 동의해 줄 것을 요청할 수 있으며 , 
진료비확인요청제도를 활용할 경우 회사는 이를 활용한 사례를 집적하고 먼저 유사 사례가 있는지를 
확인하고 이용합니다 .
⑩회사는 보험금 지급시 보험수익자에게 문자메시지 , 전자우편 또는 이와 유사한 전자적 장치 등으로 다음 각 
호의 사항을 안내하여 드리며 , 보험수익자는 안내한 사항과 관련하여 구체적인 계산내역 등에 대하여 회사에 
설명을 요청할 수 있습니다 .
1.보험금 지급일",589,보장내용
125,제19조(약관교부 및 설명의무 등),"제19조(약관교부 및 설명의무 등)
이외에 , 회사는 관계 법규에 따라 피보험자가 될 사람이 다른 실손 
의료보험계약을 체결하고 있는지를 확인하고 , 그 결과 피보험자가 될 사람이 다른 실손 의료보험계약의 
피보험자로 되어 있는 경우에는 보상방식 등을 구체적으로 설명하여 드립니다 .",159,기타
126,제9조(다수보험의 처리),"제9조(다수보험의 처리)
 
①다수보험의 경우 각 계약의 보장대상의료비 및 보장책임액에 따라 제2항에서 정한 방법으로 계산된 각 
계약의 비례분담액을 지급합니다 .
②각 계약의 보장책임액 합계액이 각 계약의 보상대상의료비 중 최고액에서 각 계약의 피보험자부담 공제금액 
중 최소액을 차감한 금액을 초과한 다수보험은 아래의 산출방식에 따라 각 계약의 비례분담액을 계산합니다 .
각 계약별 비례분담액 = 
(각 계약의 보장대상의료비 중 최고액 - 각 계약의 
피보험자부담 공제금액 중 최소액 )  ×각 계약별 보장책임액
각 계약별 보장책임액을 합한 금액",308,기타
127,제10조(연대책임 ),"제10조(연대책임 )
 
=== Page 35 ===
© 2025 처브그룹 . Chubb®, 처브 로고 그리고 Chubb. Insured.SM 는 처브그룹의 등록상표입니다 . 
06/2025 35①2009년 10월 1일 이후에 신규로 체결된 보험수익자가 동일한 다수보험의 경우 보험수익자는 보험금 전부 
또는 일부의 지급을 다수계약이 체결되어 있는 회사 중 한 회사에 청구할 수 있고, 청구를 받은 회사는 해당 
보험금을 이 계약의 보험가입금액 한도내에서 지급합니다 .
②제1항에 따라 보험금을 지급한 회사는 보험수익자가 다른 회사에 대하여 가지는 해당 보험금청구권을 
취득합니다 . 다만, 회사가 지급한 금액이 보험수익자가 다른 회사에 청구할 수 있는 보험금의 일부인 
경우에는 해당 보험수익자의 보험금 청구권을 침해하지 않는 범위에서 그 권리를 취득합니다 .",427,보장내용
128,제8조(약관 교부 및 설명 의무 등),"제8조(약관 교부 및 설명 의무 등)
에 따른 의무를 
이행하지 않아 계약자가 다수의 실손의료보험에 가입한 경우, 회사는 계약자에게 손해를 배상할 책임을 
집니다 .
②회사가 제1항에 따라 계약자에게 손해를 배상할 책임이 발생한 경우 계약자는 이 계약의 최초계약일부터 5년 
이내에 회사에 손해배상을 청구할 수 있고, 이 계약의 최초계약일부터 손해배상을 청구하기 전까지 납입한 
보험료와 이에 대한 이자(보험료를 받은 기간에 대하여 보험개발원이 공시하는 보험계약대출이율 ’을 연단위 
복리로 계산한 금액)를 합한 금액을 손해배상액으로 합니다 .",305,필요서류
129,제12조(준용규정 ),"제12조(준용규정 )

이 특별약관에 정하지 아니한 사항은 보통약관을 따릅니다 .
【붙임1】용어의 정의
용어 정의
계약 보험계약
진단계약 계약을 체결하기 위하여 피보험자가 건강진단을 받아야 하는 계약
보험증권 계약의 성립과 계약내용을 증명하기 위하여 회사가 계약자에게 드리는 증서
계약자 보험회사와 계약을 체결하고 보험료를 납입하는 사람
피보험자 보험금지급사유 또는 보험사고 발생의 대상(객체)이 되는 사람
보험수익자 보험금을 수령하는 사람
보험기간 회사가 계약에서 정한 보상책임을 지는 기간
회사 보험회사
해외여행 중피보험자가 보험증권에 기재된 여행을 목적으로 주거지를 출발하여 여행을 마치고 주거지에 
도착할 때까지의 기간
보험연도당해연도 계약해당일부터 차년도 계약해당일 전일까지 매1년 단위의 연도. 예를 들어 
보험계약일이 2021년7월1일인 경우 보험연도는 2021년7월1일부터 2022년6월30일까지 1년이 
됩니다 .
연단위복리회사가 지급할 금전에 대한 이자를 줄 때 1년마다 마지",975,보장내용
130,제3조(의료기관 ),"제3조(의료기관 )
 제2항에서 정하는 의료기관을 말하며 , 종합병원 ·병원·치과병원 ·  
   한방병원 ·요양병원 ·의원·치과의원 ·한의원 (조산원 제외) 
2. 「국민건강보험법 」 제42조제1항제4호에 의한 보건소 ‧보건의료원 ‧보건지소 및 동법 제42조  
   제1항제5호에 의한 보건진료소
약국「약사법 」 제2조 제3호에 따른 장소로서 , 약사가  수여(授與)할 목적으로 의약품 조제업무를 
하는 장소를 말하며 , 의료기관의 조제실은 제외하며 「국민건강보험법 」 제42조제1항제3호에 
의한 한국 희귀･필수의약품센터를 포함함
입원의사가 피보험자의 질병 또는 상해로 인하여 치료가 필요하다고 인정한 경우로서 자택 
등에서 치료가 곤란하여 의료기관 또는 이와 동등하다고 인정되는 의료기관에 입실하여  
계속하여 6시간 이상 체류하면서 의사의 관찰 및 관리 하에 치료를 받는 것
입원의 정의 중 
‘이와 동등하다고 
인정되는 
의료기관 ’보건소 , 보건의료원 및 보건지소 등 의료법",497,용어정의
